Program                   : MicroLog3 4.20.05,,,,,,,,,,,
590/750 Filters Used      : 6 / 5,,,,,,,,,,,
Read Time                 : 5ÔÂ 18 2018 23:53,,,,,,,,,,,
Parent File               : Original Data Record,,,,,,,,,,,
Plate Number              : 1,,,,,,,,,,,
Read Hour                 : 4,,,,,,,,,,,
Sample Number             : ,,,,,,,,,,,
Plate Type                : OTHER,,,,,,,,,,,
Strain Type               : NOT APPLICABLE,,,,,,,,,,,
Strain Number             : ,,,,,,,,,,,
Strain Name               : ,,,,,,,,,,,
Other                     : ,,,,,,,,,,,
Data Input Mode           : Reader,,,,,,,,,,,
Number +/b/- Reactions    : 11 / 1 / 84,,,,,,,,,,,
Database To Search        : User,,,,,,,,,,,
Data Base(s) Searched     : ,,,,,,,,,,,
,,,,,,,,,,,
FILTER = 6,,,,,,,,,,,
0.162,0.188,0.2,0.207,0.169,0.175,0.161,0.169,0.171,0.289,0.2,0.126
0.164,0.158,0.182,0.159,0.169,0.244,0.179,0.173,0.205,0.242,0.17,0.188
0.216,0.216,0.222,0.204,0.172,0.186,0.198,0.184,0.178,0.208,0.135,0.121
0.176,0.207,0.173,0.159,0.148,0.213,0.16,0.142,0.162,0.202,0.237,0.118
0.166,0.159,0.139,0.167,0.18,0.164,0.162,0.173,0.184,0.278,0.149,0.23
0.208,0.249,0.205,0.213,0.243,0.215,0.196,0.155,0.176,0.241,0.367,0.362
0.148,0.172,0.171,0.163,0.15,0.168,0.16,0.148,0.164,0.138,0.163,0.267
0.164,0.153,0.154,0.165,0.139,0.213,0.158,0.155,0.145,0.171,0.128,0.135
,,,,,,,,,,,
FILTER = 5,,,,,,,,,,,
0.132,0.149,0.16,0.164,0.137,0.136,0.131,0.138,0.139,0.212,0.154,0.104
0.133,0.129,0.146,0.131,0.139,0.193,0.145,0.14,0.163,0.179,0.133,0.167
0.17,0.154,0.164,0.14,0.133,0.138,0.137,0.138,0.146,0.155,0.107,0.101
0.141,0.164,0.139,0.128,0.122,0.169,0.103,0.119,0.131,0.155,0.176,0.094
0.134,0.13,0.117,0.136,0.146,0.135,0.132,0.142,0.149,0.208,0.121,0.17
0.161,0.157,0.149,0.169,0.148,0.124,0.155,0.126,0.142,0.169,0.283,0.228
0.122,0.138,0.139,0.132,0.124,0.135,0.13,0.123,0.133,0.109,0.137,0.239
0.134,0.125,0.128,0.136,0.116,0.179,0.129,0.129,0.12,0.113,0.107,0.108
,,,,,,,,,,,
Program                   : MicroLog3 4.20.05,,,,,,,,,,,
590/750 Filters Used      : 6 / 5,,,,,,,,,,,
Read Time                 : 5ÔÂ 18 2018 23:53,,,,,,,,,,,
Parent File               : Original Data Record,,,,,,,,,,,
Plate Number              : 1,,,,,,,,,,,
Read Hour                 : 4,,,,,,,,,,,
Sample Number             : ,,,,,,,,,,,
Plate Type                : OTHER,,,,,,,,,,,
Strain Type               : NOT APPLICABLE,,,,,,,,,,,
Strain Number             : ,,,,,,,,,,,
Strain Name               : ,,,,,,,,,,,
Other                     : ,,,,,,,,,,,
Data Input Mode           : Reader,,,,,,,,,,,
Number +/b/- Reactions    : 11 / 1 / 84,,,,,,,,,,,
Database To Search        : User,,,,,,,,,,,
Data Base(s) Searched     : ,,,,,,,,,,,
,,,,,,,,,,,
FILTER = 6,,,,,,,,,,,
0.162,0.188,0.2,0.207,0.169,0.175,0.161,0.169,0.171,0.289,0.2,0.126
0.164,0.158,0.182,0.159,0.169,0.244,0.179,0.173,0.205,0.242,0.17,0.188
0.216,0.216,0.222,0.204,0.172,0.186,0.198,0.184,0.178,0.208,0.135,0.121
0.176,0.207,0.173,0.159,0.148,0.213,0.16,0.142,0.162,0.202,0.237,0.118
0.166,0.159,0.139,0.167,0.18,0.164,0.162,0.173,0.184,0.278,0.149,0.23
0.208,0.249,0.205,0.213,0.243,0.215,0.196,0.155,0.176,0.241,0.367,0.362
0.148,0.172,0.171,0.163,0.15,0.168,0.16,0.148,0.164,0.138,0.163,0.267
0.164,0.153,0.154,0.165,0.139,0.213,0.158,0.155,0.145,0.171,0.128,0.135
,,,,,,,,,,,
FILTER = 5,,,,,,,,,,,
0.132,0.149,0.16,0.164,0.137,0.136,0.131,0.138,0.139,0.212,0.154,0.104
0.133,0.129,0.146,0.131,0.139,0.193,0.145,0.14,0.163,0.179,0.133,0.167
0.17,0.154,0.164,0.14,0.133,0.138,0.137,0.138,0.146,0.155,0.107,0.101
0.141,0.164,0.139,0.128,0.122,0.169,0.103,0.119,0.131,0.155,0.176,0.094
0.134,0.13,0.117,0.136,0.146,0.135,0.132,0.142,0.149,0.208,0.121,0.17
0.161,0.157,0.149,0.169,0.148,0.124,0.155,0.126,0.142,0.169,0.283,0.228
0.122,0.138,0.139,0.132,0.124,0.135,0.13,0.123,0.133,0.109,0.137,0.239
0.134,0.125,0.128,0.136,0.116,0.179,0.129,0.129,0.12,0.113,0.107,0.108
